"","SL87462_49","SL87463_50","SL87464_51","SL87465_52","SL87466_53","SL87467_54"
"ENSDARG00000004060",10.4546709171497,10.3973357082622,10.2471174917557,10.2097485115942,10.123797944361,10.146284811733
"ENSDARG00000004074",6.16072514691662,6.29566559906566,5.94275000035698,6.14645927675891,6.2877632776801,6.32504998499706
"ENSDARG00000004078",9.75830726124818,9.8088463759864,9.90840462956605,9.97933516347383,9.93083311922712,9.82138489795585
"ENSDARG00000004094",9.71643907389566,9.62598381001582,9.5257209895308,9.70608109624645,9.72991185916813,9.40166579972936
"ENSDARG00000004105",8.00661862736242,8.05953608521783,7.86243066360362,7.94412869347987,7.87020276685172,7.94095564456574
"ENSDARG00000004111",2.26999179297708,2.36667015399745,2.3073429529733,2.43516746058595,2.3351631010758,2.29072303712464
"ENSDARG00000004114",6.4296665210992,6.34927540466625,6.18743330631577,6.18753526913893,6.15041041470066,6.26843538551248
"ENSDARG00000004115",8.20242203352197,8.2805998818675,8.38914286987324,8.4972737443523,8.45506008744896,8.43295668565539
"ENSDARG00000004130",6.31897350938848,6.37535621026304,6.61561073384866,6.26352878116938,6.34992705750372,6.42525526342666
"ENSDARG00000004131",6.064281095378,5.87781709271028,5.8669673643004,5.87153136246921,5.82997131835486,5.55063899793091
"ENSDARG00000004132",9.27849325293941,9.14001276801024,8.85386189380177,9.03756029732942,8.99449740620845,8.77980166483048
"ENSDARG00000004141",9.70569066905402,9.64258776176225,10.1033765839074,10.0379961147783,10.1809523556993,10.0834336344229
"ENSDARG00000004150",1.86200518307675,1.7262461682101,1.81194652015322,1.79598970181487,1.72935870268273,1.77409852946998
"ENSDARG00000004151",5.15790168604162,5.17667935360796,5.14701956459043,5.25337722953882,5.16413357959491,5.10938120631916
"ENSDARG00000004154",4.48609756215478,4.45523134536899,4.42951883457956,4.53615876843977,4.49627236648213,4.47785007353402
"ENSDARG00000004158",5.5943312594266,5.51543898215851,5.23921058660452,5.46072873512148,5.20106921901802,5.33710853206667
"ENSDARG00000004160",12.1158282636857,12.3370625829819,12.6103742231472,12.4153132661477,12.5333129428352,12.5557389191743
"ENSDARG00000004161",10.7500604505093,10.7361003869701,10.7553886735158,10.7191438923574,10.6141197733196,10.4868598458445
"ENSDARG00000004167",8.23727061634786,8.2525993578245,8.51482495842649,8.267321104977,8.38675975295157,8.49394411237739
"ENSDARG00000004169",10.7674927585262,11.0615624911858,11.5289900145825,11.3332992352606,11.3455229549189,11.499555704319
"ENSDARG00000004171",11.0055907619331,11.2242832329066,11.3754616609189,11.3626828936801,11.4265074777311,11.4879574383525
"ENSDARG00000004173",12.4909684849574,12.1951488064032,11.7978168826365,12.0849236855935,12.0541381086673,11.8072052446007
"ENSDARG00000004174",10.5603450405755,10.3167342467028,9.94680237218762,10.2368984309086,10.3054281124302,9.87354599595795
"ENSDARG00000004176",5.93118521344617,5.54570378849186,5.56190706275573,5.65212573564382,5.55214693895041,5.37981976368559
"ENSDARG00000004177",6.96542802568559,6.87414855575551,6.81784012204675,6.93162207807307,7.06218125212184,7.14200658603954
"ENSDARG00000004184",5.03166296632075,5.02486631241977,4.77359921970354,4.95863946562701,4.89675463114438,4.83683626572073
"ENSDARG00000004187",5.33209840583794,5.07981059858113,5.1341909235236,5.43057801026429,5.07251375533523,4.95432095920241
"ENSDARG00000004189",10.6046743363111,10.6782671335945,10.6875630345423,10.7188871823454,10.6745515196893,10.6399633432711
"ENSDARG00000004196",10.8407199035366,10.5180247305069,10.4340662256145,10.5061162640598,10.4166100765253,10.309235674417
"ENSDARG00000004199",4.42919717428892,4.57724234729301,4.55184928543238,4.70060179697022,4.93636883239837,4.53961746639094
"ENSDARG00000004204",1.80848794391773,1.86593542394131,1.84645534272856,1.80710966895264,1.80768627427552,1.91397939278234
"ENSDARG00000004211",8.98481257913999,8.96347313971329,9.06541617726272,8.99770022378895,9.05583426840326,9.02030943069583
"ENSDARG00000004218",5.89321151101152,5.85804102575202,5.76575973270623,5.879256236154,5.7417959008156,5.65159014935969
"ENSDARG00000004219",3.76703676445762,3.4673512132135,3.46926588089685,3.49853126003447,3.64819633686313,3.5745669769774
"ENSDARG00000004227",5.75852666787848,5.72452679221078,5.35130485836682,5.69782744537499,5.64397784507441,5.50907070378251
"ENSDARG00000004232",1.26993758206724,1.31008964355972,1.28924859298098,1.31438718103846,1.29249282397757,1.3363080803807
"ENSDARG00000004243",-0.294299409061297,-0.296337853299502,-0.273982171262407,-0.318338051290677,-0.318276039926182,-0.294845526754159
"ENSDARG00000004246",9.0614147688133,8.80758228710427,8.50779027781566,8.79980272429525,8.89929771122185,8.45240934779403
"ENSDARG00000004251",8.57574060184183,8.59036854649295,8.89865837652205,8.92891096279501,8.9261136344931,8.94353368624077
"ENSDARG00000004256",1.44094578647441,1.55623865575566,1.39142381457359,1.39343199100193,1.39380131998701,1.41662212146673
"ENSDARG00000004260",2.69374519012076,2.68314925135647,2.72412883520985,2.71165536996291,2.77322513570696,2.75195816724861
"ENSDARG00000004261",12.6967321074902,12.856159021044,13.0318037035229,12.8946935045955,12.9555756804485,13.0492203891477
"ENSDARG00000004262",6.771818869976,7.1206742869453,7.3050156407556,7.22243336715581,7.33830879514707,7.42076075302812
"ENSDARG00000004270",12.0429504728936,12.0680328350563,12.2799291616334,12.2782124035183,12.1938720345885,12.3166964558994
"ENSDARG00000004274",7.61684114134285,7.5251629040195,7.91653549485943,7.75477542671556,7.79744908136003,7.93579310114152
"ENSDARG00000004280",10.6007388198756,10.6327139257133,10.7156492112834,10.6387325026649,10.6114011879023,10.7122592237428
"ENSDARG00000004282",5.25832898611956,5.01973778031133,4.93362587317962,5.22447571303134,4.98683446448963,4.85274385443099
"ENSDARG00000004291",-0.607522671612929,-0.607982364528854,-0.607925338536188,-0.583978872874898,-0.583760320538673,-0.560836773512526
"ENSDARG00000004296",-0.569496603909112,-0.594058642300472,-0.594000911919071,-0.570020806103491,-0.569801512522028,-0.570021384136156
"ENSDARG00000004297",9.55802193651885,8.99252424835095,9.07687244726358,9.05759280721002,8.91429908394231,8.54671873579593
"ENSDARG00000004301",8.74506836082576,8.92140928843198,9.0883091851504,8.90373295299014,8.9105493383198,8.88803215844439
"ENSDARG00000004302",-1.02676828618804,-1.00498542706345,-1.02746311106359,-1.02705839227454,-0.980233543458065,-1.02705871360618
"ENSDARG00000004305",5.53822598890107,5.21145435614865,5.14028521643773,5.44530002214117,5.25774401201763,5.33660213754933
"ENSDARG00000004306",6.36348202353062,6.35520230486765,6.22265300068216,6.32586421198261,6.30156790003424,6.27971080476667
"ENSDARG00000004307",6.6688239512241,6.81202765434781,6.83626229181939,6.73067891392963,6.6663911480807,6.69903030553156
"ENSDARG00000004308",7.89629116156352,7.95242619257489,8.11359859001626,7.79393666977844,7.94720137944245,7.91684902832857
"ENSDARG00000004311",8.34326391981761,8.39776347053821,8.4050092476836,8.5190024518546,8.30338484083381,8.41193198585968
"ENSDARG00000004318",7.82030640934159,8.16148319045134,8.27014074285214,8.0796873344648,8.13930855929688,8.18010876295176
"ENSDARG00000004322",1.50434089159907,1.51580664574899,1.4551037178039,1.39031370384775,1.39051473640943,1.4587620295042
"ENSDARG00000004325",8.11295379478838,8.11014418246548,8.47412507030575,8.41228762170129,8.3838410009968,8.23494740758132
"ENSDARG00000004336",7.95825074109254,7.67463867017807,7.3160530478702,7.70266330976846,7.6288337550792,7.6094416390776
"ENSDARG00000004343",9.49105916138171,9.69368431660692,9.83004201629697,9.66307914078448,9.70949446017689,9.80214597331052
"ENSDARG00000004358",2.80441364718384,2.69244905664112,2.75165400446872,2.57173887088701,2.72382722516566,2.59458510294956
"ENSDARG00000004363",9.70550985320529,9.71645100130079,9.8140102802195,9.94197570850059,9.87724350057212,9.9512269128516
"ENSDARG00000004372",8.32884004064574,8.31909012494344,8.10072995695053,8.14747039267786,8.28983675433425,8.19498243958841
"ENSDARG00000004377",5.40990175368743,5.38683615615961,5.2315856626196,5.46277476670436,5.47845834533825,5.3050128481594
"ENSDARG00000004378",8.91952788848556,8.91066283089274,9.02429270631862,9.05533918169465,9.03589930902533,9.05992661732742
"ENSDARG00000004386",4.33004702002409,4.51011410673404,4.64762023725768,4.47367912698058,4.50771552857742,4.61827249637765
"ENSDARG00000004392",1.25632900356053,1.25325125199827,1.33903403533596,1.27838613937311,1.3451097579636,1.2555046116369
"ENSDARG00000004396",7.02512184101996,7.34501785859409,7.56514209458559,7.29773679594405,7.31908636920535,7.46535796166959
"ENSDARG00000004402",9.65979083786799,9.72083885177031,9.99599027072128,9.76285872358411,9.89557480754261,9.9224739316834
"ENSDARG00000004405",8.47189734293148,8.48199826846484,8.51814699914968,8.2690148816779,8.31946098539993,8.35944776231422
"ENSDARG00000004406",8.2545845733724,8.393882573316,8.36204519384493,8.17198331407365,8.12172602358673,8.28443283462905
"ENSDARG00000004415",8.96178626419208,8.85096758575162,8.66367541646893,8.78087745804524,8.85872870109928,8.74054724814545
"ENSDARG00000004427",9.83588962330877,9.94069284227554,10.2820683038965,10.0862523913894,10.1695570534373,10.204607269677
"ENSDARG00000004433",7.39872984336138,7.47987169272841,7.57178541237647,7.2141074974941,7.43147791529604,7.26448634808956
"ENSDARG00000004436",8.62787013009914,8.62987120320767,8.96290234955623,8.67822053375431,8.88439903076843,8.85171037946761
"ENSDARG00000004445",0.933055391470661,0.931729923414734,0.954492286365477,1.02372024099021,1.00232351230066,1.02371820266855
"ENSDARG00000004447",3.17399556229295,3.15980185491412,3.33945371069665,3.17020249539806,3.26826648779765,3.17019831100872
"ENSDARG00000004451",8.61689455294352,8.61167953930199,8.5536147205046,8.84430108536535,8.66996572894561,8.67152261657862
"ENSDARG00000004452",11.7054277604928,11.6444362462519,11.564898515735,11.6561803390371,11.6473302038242,11.5016232131345
"ENSDARG00000004455",2.68869686867196,2.77074973191456,2.75470376185976,2.62224607118282,2.62314092637936,2.70587533389805
"ENSDARG00000004459",1.8630914030643,1.87572891584161,1.85623854432108,1.83916599484017,1.88339793277829,1.79413200726907
"ENSDARG00000004460",7.88419904408435,7.73730147368036,7.53017605317498,7.77679077763264,7.60322790909164,7.72458939865991
"ENSDARG00000004470",12.2735771019491,12.3173701695819,12.5205331238269,12.5004318403,12.4986535780472,12.5113237904318
"ENSDARG00000004472",4.82578656004236,4.91680529902736,4.60258117390208,4.97086886862721,4.86131211118439,4.83013603364357
"ENSDARG00000004473",2.52364936430606,2.59349840128531,2.57590806123415,2.5835743401124,2.58498359457203,2.49964003545563
"ENSDARG00000004492",7.42862941941317,7.24399969219835,7.27469167587291,7.24653935416366,7.24426059230787,7.25129235348211
"ENSDARG00000004497",8.36238519203964,8.94540332403579,9.0561406635667,8.87537438983004,8.86091422008444,9.03422703245701
"ENSDARG00000004498",8.12395019355076,8.60651848971986,8.51892279282663,8.46630664839243,8.39426710346034,8.59841934133711
"ENSDARG00000004502",2.43038843757323,2.41808634162525,2.31699900777509,2.46676510647287,2.34364750219104,2.36451604008241
"ENSDARG00000004517",10.3066097706505,10.3109390754776,10.3268284511175,10.1772138067315,10.1371916070169,10.1394613614563
"ENSDARG00000004525",8.82023421615181,8.83210871253273,8.87511861347113,8.79252760968478,8.83791490487819,8.8074004879788
"ENSDARG00000004527",10.0041973717082,10.1089457431614,10.4870706275284,10.2791417128899,10.3331282861633,10.4261929750175
"ENSDARG00000004529",3.63323330073155,3.77190636839991,3.77502285905935,3.62876200485115,3.79307196491316,3.73912190917464
"ENSDARG00000004537",7.20256426440579,7.03117135238027,6.6795980415868,6.95874532673183,7.06218074617187,6.97536743277917
"ENSDARG00000004539",12.0170966904031,11.8905308901495,12.4177263682952,12.2133802723465,11.8075374224457,11.8417582480666
"ENSDARG00000004561",1.46904223618495,1.3520429444866,1.32947100952154,1.42301760153425,1.44589600018575,1.33057297182976
"ENSDARG00000004574",6.35222328718733,6.44120712771486,6.43575196713291,6.28262257001489,6.28065280810764,6.32956314800583
"ENSDARG00000004576",7.23051971808244,7.12561751340716,6.68526064503357,7.02861777490658,6.89286316179971,6.64180426141915
"ENSDARG00000004580",3.01735221360932,3.03971370416354,3.0044884496254,3.0134261403774,2.97475810470679,3.0328976770789
"ENSDARG00000004581",10.649334407899,10.4391905416271,10.4405770684104,10.4450825701283,10.3648130712688,10.3395284329053
"ENSDARG00000004586",-1.48002804569933,-1.49866869631608,-1.4985632011263,-1.4802492251847,-1.49795991693854,-1.49805292915653
"ENSDARG00000004587",8.61162620632785,8.47858816658967,8.36950535862938,8.62177836781433,8.46306559735199,8.59947616203579
"ENSDARG00000004588",11.5691782828759,11.360733054418,11.3028588728535,11.1611323905711,11.1960263750451,11.2218918370123
"ENSDARG00000004592",4.98837860797071,4.93637361881101,4.87778132128234,4.70902613971607,4.96959435757805,4.99015408653334
"ENSDARG00000004594",7.55700106722574,7.50721370228922,7.22668713609241,7.30922831254222,7.24923310857223,7.3045491222334
"ENSDARG00000004597",-0.283126226941024,-0.263196177048183,-0.307562392844377,-0.307221249977617,-0.283444881686823,-0.283674657369692
"ENSDARG00000004616",8.62107634916064,8.64809515255993,8.73051262862393,8.62692711477994,8.69078942725251,8.8534239974571
"ENSDARG00000004618",7.43229138753281,7.75394534321329,8.03840343152006,7.76908798293527,7.77350713313429,7.78291031286396
"ENSDARG00000004621",6.10977477050457,6.42258414278236,6.53100142632683,6.59405509332298,6.50034329382957,6.76438563111615
"ENSDARG00000004627",10.6042980412808,10.6844747261936,10.7659629725543,10.7258677824209,10.5948872983035,10.5882956650744
"ENSDARG00000004632",8.74831488128646,8.74373792483716,8.77632823144494,8.64997512890787,8.70712039880577,8.71442406720068
"ENSDARG00000004634",7.65714749411823,7.62817531937571,7.2630769667867,7.47553034018368,7.3756060833238,7.18563230815511
"ENSDARG00000004635",9.93082335405908,9.50040217216715,9.31572646709523,9.36508006981235,9.55913094810095,9.30746099751314
"ENSDARG00000004636",9.79649144955984,9.54614259637973,9.48496084332765,9.46564941508475,9.43690477969496,9.45949553838194
"ENSDARG00000004647",5.52842528535167,5.45098703322587,5.57821117723313,5.5682556471866,5.47753963142792,5.43870144804802
"ENSDARG00000004658",10.4772501968077,10.594853452787,10.6279101934838,10.8520640719829,10.7990468593867,10.7251899628806
"ENSDARG00000004672",9.59547672093758,9.41334636622964,9.25422465642429,9.46172397665252,9.2680194591873,9.26089602035268
"ENSDARG00000004680",9.58119479259011,9.54359054919609,9.52645267234785,9.58577775845482,9.54503544501766,9.58575443200744
"ENSDARG00000004687",8.64364922537672,8.72531271313289,8.93748625778211,8.73332989894988,8.79720077259541,8.92103847453659
"ENSDARG00000004692",10.0519059768996,10.180303702697,10.3431080302416,10.0309972710299,10.0780813170336,10.092641131351
"ENSDARG00000004695",2.13474593624202,2.06281668318032,2.14519556257337,2.06786166219644,2.06863237230864,2.08964232953469
"ENSDARG00000004696",8.68411098378521,8.72968415832469,8.91410633763549,8.58729005090071,8.69900605434713,8.77903952470202
"ENSDARG00000004697",5.04952664314838,5.05857562200927,5.06368307690451,5.06417222699853,5.05613486831423,4.90407677546461
"ENSDARG00000004702",9.51700195652552,9.3419706740329,9.16352200998495,9.40947146253561,9.28769549440532,8.87049157392719
"ENSDARG00000004706",10.5172515205839,10.6209490123694,10.8456542181195,10.7134481150438,10.7338483642999,10.7776880915487
"ENSDARG00000004712",-0.0205450180195402,-0.000714849722285801,-0.0450857536097087,-0.0446759842230342,0.00231738148964408,-0.0211231177865153
"ENSDARG00000004713",9.65764915313023,9.76442844631189,10.072634450986,9.82554491998311,9.89360298327779,9.87380726417911
"ENSDARG00000004714",9.76966605259341,9.6638688628969,9.28928512946356,9.5290741508257,9.61431497431541,9.26527649597707
"ENSDARG00000004721",-1.06228941741366,-1.06320935975592,-0.997199062304329,-1.06257132247305,-1.06245308568467,-1.06257163472094
"ENSDARG00000004724",7.43125839829926,7.51510592089344,7.76042141505843,7.66876649700952,7.5526512445314,7.80844908951551
"ENSDARG00000004726",9.9035311161732,9.86410720424037,9.69501095142614,9.85880984185848,9.77259008956665,9.73251681411327
"ENSDARG00000004735",12.287580861141,12.0653032211898,11.9866815211696,12.070949384921,12.0992629335862,11.9001358833858
"ENSDARG00000004745",8.17406371467427,8.39436765572073,8.06771993343337,8.40639943421335,8.37533600538526,8.3234029601092
"ENSDARG00000004748",9.7301915171152,9.77726640691173,10.3456429927494,9.25760137994773,9.4024414020336,9.55879000092999
"ENSDARG00000004753",0.550836620711025,0.591764731136248,0.526087660231723,0.573151004481902,0.550451770970708,0.573149854458982
"ENSDARG00000004754",10.7606022464471,10.4863684106852,10.1797885770005,10.3941396510844,10.3528545393074,10.180047362634
"ENSDARG00000004757",14.7021448758313,14.8012689597453,14.7761873097215,14.8855428383841,14.7795203777576,14.7913565724972
"ENSDARG00000004763",4.38365366153183,4.49897656800628,4.55968593164041,4.63557435424937,4.52530444334967,4.62200201730399
"ENSDARG00000004771",8.0984576507479,8.07386677079196,8.1289197635991,8.07333015935643,8.09019219934859,8.17947374064597
"ENSDARG00000004774",9.24857244593125,9.21085868711605,9.06040418903875,9.19704230612062,9.11566255077333,9.14041502121875
"ENSDARG00000004782",9.76830337624332,9.65506122864457,9.71457732444199,9.76599923975718,9.83485084455063,9.80441718901735
"ENSDARG00000004785",10.8865223085922,11.0876710454036,11.2099529709567,11.1472644761878,11.2400287233042,11.2974864279716
"ENSDARG00000004789",2.07908127681091,2.21460337642545,2.11678295345508,2.12182484486171,2.16551371517598,2.0775687128037
"ENSDARG00000004794",3.38713688328613,3.39123513160233,3.58371036035692,3.42244964720866,3.38481453370062,3.58316185144666
"ENSDARG00000004796",9.8293606520299,9.87974562625907,10.000351561293,9.80552161007131,9.85079547362163,9.87807603713091
"ENSDARG00000004806",9.31571423224773,9.3663574665247,9.22309918156287,9.29355985046683,9.25702118793889,9.28546749588689
"ENSDARG00000004823",-0.0475862966749707,-0.00642153541465691,-0.049457390001749,-0.0716064211046456,-0.0479188074331007,-0.0716066144371703
"ENSDARG00000004830",9.8394064547282,9.69031921502141,9.4543025346158,9.67191974788385,9.62539655457086,9.57997756152533
"ENSDARG00000004836",9.55658775189824,9.57546371700848,9.83688406430319,9.63340097010415,9.64326497428583,9.70133963437737
"ENSDARG00000004840",8.82559839843103,8.80290053935361,8.94493338193051,8.92611747095335,8.80073203182655,8.68756623808021
"ENSDARG00000004843",8.75566609053008,8.69763653527145,8.28240198645062,8.60044797765768,8.5011698087945,8.29069504913119
"ENSDARG00000004851",7.47671748581641,7.63543387270225,7.58777992245329,7.38691430823839,7.61639734686706,7.65280994939982
"ENSDARG00000004861",1.09823631424448,1.07199045438294,1.09445250475646,1.09708062770297,1.16399903336963,1.07411526914702
"ENSDARG00000004864",4.69628836061689,4.66602423489578,4.63899543595215,4.93734322406668,5.02515950952696,4.96169403098573
"ENSDARG00000004866",9.03922808853327,8.9797799310927,8.96850569457322,8.85473978021483,8.79788654369562,8.72610204113166
"ENSDARG00000004869",1.27799509952522,1.22934881813222,1.35771789396399,1.25390573011437,1.32193704440141,1.27679272479542
"ENSDARG00000004870",9.96500610007782,9.72223538856496,9.69276862546651,9.71218501563721,9.72407675492879,9.51112638450982
"ENSDARG00000004871",3.4621329934299,3.491605596483,3.35392418156619,3.40171997725351,3.44084848499465,3.32387570282754
"ENSDARG00000004874",1.62399144365224,1.59728163792878,1.66234243827762,1.64504530510208,1.66779522672332,1.68838991998568
"ENSDARG00000004875",9.34067505765327,9.2965404933487,9.17575246458592,9.22490948168829,9.22522964959846,8.94692646239166
"ENSDARG00000004877",9.40603952916986,9.42255388188362,9.11422648241657,9.40460282131837,9.31776031218578,9.27789449016723
"ENSDARG00000004880",7.66314924041774,7.74917176728608,7.50576145630818,7.68472115430964,7.59073490237769,7.56312241146615
"ENSDARG00000004889",8.70797132330923,8.49481106989683,8.76909944960634,8.63727510493835,8.59696984798354,8.76534473099928
"ENSDARG00000004891",9.82784110265641,9.92676174215286,10.0528869984139,9.95266224499084,9.94230866983678,9.98418159657315
"ENSDARG00000004904",3.89139703284231,4.12957175982003,4.01903093500903,3.92111995901629,3.79329143585411,3.90353285947775
"ENSDARG00000004906",11.1765762197566,11.117181979285,11.1571184877348,11.1498493727884,11.1481071899049,11.0715931126392
"ENSDARG00000004925",6.76553476007799,6.90350162008588,7.20599001526041,6.92681307923047,7.11490997771269,7.08274365148931
"ENSDARG00000004930",11.8192862467349,11.8908129263652,11.7535712949542,12.0624339292778,12.0947703855018,11.9381885596051
"ENSDARG00000004931",-1.4976377008439,-1.48126044913124,-1.49834399507737,-1.4806658229971,-1.49776165502633,-1.49785143815154
"ENSDARG00000004932",7.20725362785634,7.29299150545868,7.28824622778491,7.43171569445957,7.40637813796835,7.32921397171985
"ENSDARG00000004937",8.35302249917572,8.46807389476137,8.48185231994678,8.42634495512252,8.33665375903641,8.47646979556448
"ENSDARG00000004939",8.95383609811483,8.96094754819866,9.05844719657261,8.93172322919636,8.85121006376645,8.94694276155479
"ENSDARG00000004948",10.4465663859202,10.5815535490982,10.836944447992,10.7142032100589,10.715012244668,10.7857410405043
"ENSDARG00000004952",8.67939534261128,7.74590590814693,7.63425990547491,7.78075206390592,7.45065678054413,7.63197884930219
"ENSDARG00000004953",10.1081500214206,9.9556228708448,9.68202712197835,9.64749629511191,9.62472064985142,9.59893087218716
"ENSDARG00000004954",10.8619968356172,10.69085532199,10.4815722766837,10.5849705561353,10.4211749167671,10.3485451333015
"ENSDARG00000004956",10.9380328826198,11.0014678142918,11.2900941990031,11.0988147981647,11.1588862031056,11.1971922173384
"ENSDARG00000004964",1.17109237258502,1.16809170140412,1.14589924803651,1.28034259098868,1.21638978433743,1.21574074722393
"ENSDARG00000004979",5.90505837530159,5.92301064161591,6.14913290052284,5.71126918640356,5.74867994431932,5.81510078043041
"ENSDARG00000004988",4.43835547297986,4.43335716056645,4.61571906529048,4.106498789604,4.29162645624834,4.27178037941294
"ENSDARG00000005002",7.10836085701851,7.00730528008688,6.90771192277841,7.06540338211982,7.03592880604036,7.08576424564228
"ENSDARG00000005004",2.05027284997719,2.02014809641781,1.97818538957468,2.11004268021856,1.93530276800724,2.06892259301433
"ENSDARG00000005010",3.67500905960823,3.60094725251177,3.72477191434173,3.73943667514343,3.72498564605648,3.63273673601104
"ENSDARG00000005015",9.34386242047627,9.41229578730827,9.49717374049648,9.53033040638553,9.42638564249867,9.56123850121669
"ENSDARG00000005023",13.9209252666145,13.7427268211636,13.7722279863256,13.8045750765162,13.7901596092392,13.710044390986
"ENSDARG00000005026",7.88235734999771,7.98845800790459,7.67476142101663,7.70299930556609,7.53456287541193,7.6108045021484
"ENSDARG00000005034",8.0120314819811,7.86866676035991,7.92106698196365,8.09535223884829,7.88318319728215,7.85496664311043
"ENSDARG00000005049",8.04886149008457,8.12072911953363,8.22671473266641,8.05648255162738,7.92269506378603,7.97385725714644
"ENSDARG00000005050",1.68181570568541,1.67300499434793,1.63237066300781,1.59102324470689,1.63686603986275,1.6138278274309
"ENSDARG00000005057",8.76892654728157,9.02932884103509,9.2018637017456,8.99777019460677,9.13865069469487,9.20450632128762
"ENSDARG00000005058",9.6368188035229,9.33337122514701,9.08923931488618,9.48172469831037,9.29912171487682,9.16450514282586
"ENSDARG00000005078",10.492212342562,10.5567700365194,10.6758876928666,10.5186987910152,10.6089853134342,10.660633446602
"ENSDARG00000005085",6.30656296654263,6.28975313690002,6.12670622043535,6.01949402713008,6.14099063164074,6.07437698147079
"ENSDARG00000005092",6.1131407645352,6.04987854957878,5.81413499281663,6.14595339759653,6.07153195254994,5.90290546887984
"ENSDARG00000005095",3.62431323609673,3.46453122582827,3.44878737332858,3.47852001519457,3.4618256731521,3.40156545209791
"ENSDARG00000005098",8.68021332186551,8.55740290169717,8.78247691699284,8.71551950616249,8.73939101543122,8.61225305343323
"ENSDARG00000005104",12.3545658621757,12.4428964798975,12.6151675991418,12.7566048094097,12.8032860729143,12.6378146758286
"ENSDARG00000005108",12.2077765624445,11.9919362357768,12.0844283873486,12.0772087426469,11.9304762465038,11.8671032636915
"ENSDARG00000005112",2.58115425033518,2.50879306634552,2.5301454701447,2.5370848665339,2.4960474943372,2.53708150322506
"ENSDARG00000005115",11.0342203734018,11.1342434301304,11.2250268334679,11.1726498754633,11.2213246257329,11.2395916890061
"ENSDARG00000005122",10.8719380326795,10.6400602846167,10.3566432123398,10.580187256028,10.6307138936581,10.1780286419033
"ENSDARG00000005126",3.34984272142882,3.27602383358052,3.18020384101753,3.34460829973367,3.29004333546933,3.3806011379161
"ENSDARG00000005128",9.02805817150678,9.22131491544203,9.41165922082028,9.30417017161526,9.39251762749884,9.45864065562671
"ENSDARG00000005134",10.5164624605453,10.3963275811219,10.2922028999217,10.4024507948912,10.2942354840479,10.2323380884532
"ENSDARG00000005139",0.931578149280933,0.950658871368397,1.01446998391181,0.976097101076099,0.931149426985442,0.907473520469763
"ENSDARG00000005141",7.04803047409881,6.72956454729558,6.56932997208595,7.04483236373764,6.81209573154946,6.89880063394464
"ENSDARG00000005154",3.3173053652817,3.45677996517338,3.38603755923278,3.50731209179767,3.49185830135726,3.54200857860176
"ENSDARG00000005159",4.2374362293441,4.13255247800526,4.05796557012478,4.021908205825,3.9884859053528,4.08998582690072
"ENSDARG00000005162",13.9905873834564,14.1453192780344,14.3456619302224,14.2802436048545,14.3220096091816,14.4128409501052
"ENSDARG00000005163",6.9854577265459,6.9791073571267,6.52569609969604,6.85242141690118,6.88251560732509,6.80482098806111
"ENSDARG00000005172",8.2268445127452,8.45874107391941,8.58799065814065,8.49261692146487,8.35301925180698,8.64141136778835
"ENSDARG00000005176",-1.48033538251512,-1.48115152039706,-1.49840441465849,-1.4979067362159,-1.49781630190037,-1.4979069750411
"ENSDARG00000005179",6.94826832412281,6.87699203984212,6.47810901468973,6.90952915945532,6.7360459463951,6.65698781744277
"ENSDARG00000005185",10.0485270763656,9.81141103351711,9.68196044782635,9.89881942616315,9.88160980328635,9.85616658989557
"ENSDARG00000005186",7.69614195527449,7.58886252564671,7.43197358536991,7.43151076510767,7.45623067300714,7.21104741117945
"ENSDARG00000005191",12.5061333186601,12.5970065744036,12.6045667996171,12.7652596978977,12.7616713766779,12.8156266553021
"ENSDARG00000005210",10.9049266766834,10.9968407134928,11.2546831246652,10.8846228830964,10.9189151755217,10.9117945061645
"ENSDARG00000005216",6.97691329317383,6.68692429267078,5.99429327555473,6.43027367146763,6.57121465721754,6.28516084153185
"ENSDARG00000005218",7.22494011544331,6.96173543362558,6.87740555425435,7.03557175067705,6.85049814874008,6.85603433994096
"ENSDARG00000005220",9.94651416337586,10.1719250374665,10.1870146544562,10.1321356616829,10.0704418499633,10.2053361599533
"ENSDARG00000005221",3.2467789682025,3.15495886988131,3.13772599306948,3.18546888389153,3.20647118646832,3.18546411061327
"ENSDARG00000005230",13.0011538196569,12.9968497612645,13.2578635212137,12.9665215483506,13.0037356690221,13.0937303623647
"ENSDARG00000005232",6.54295856656216,6.39536279612075,6.3300559532054,6.43800147206042,6.33107938831317,6.52032644853817
"ENSDARG00000005236",9.92989703159713,9.78926753355279,9.47494660066194,9.56772696320748,9.67931337507821,9.4587791627513
"ENSDARG00000005246",5.9477313541568,5.79936919495867,5.68224567170934,5.79038452578801,5.68464682595861,5.74142640520291
"ENSDARG00000005251",9.58677694311771,9.64757886437041,9.96738115732177,9.7862895796022,9.7347149358214,9.83326751409618
"ENSDARG00000005254",12.6467973695229,12.6976343123459,12.7461202019446,12.6784354055493,12.7370077199778,12.7295888080996
"ENSDARG00000005271",4.99306063739897,5.1097099039176,4.92111668146643,4.96984067372459,4.97394921159298,5.08351666027153
"ENSDARG00000005274",6.46504120561009,6.46091668489334,6.56409237453163,6.66522700307831,6.84553287493324,6.62691122547791
